"","ID","Bin","MWR","Vessel","Landing","Date","CommonName","SciName","Loc","Zone","Lat_DM","lat_dec","Long_DM","lon_dec","Depth_ft","Depth_m","FL","TL","WetWt","WtCalc","WC_males","WC_fem","Notes"
"993",1212,28,"","Sea Watch","Seaforth Sportfishing","12/6/22","Vermillion Rockfish","Sebastes miniatus","San Diego","LJ Canyon","32°52.4170",32.8736167,"117°17.2010",-117.28668,396,120.7,0,346,0,681,NA,NA,""
"994",1213,28,"","Sea Watch","Seaforth Sportfishing","12/6/22","Vermillion Rockfish","Sebastes miniatus","San Diego","LJ Canyon","32°52.4170",32.8736167,"117°17.2010",-117.28668,396,120.7,0,297,0,436,NA,NA,""
"995",1214,28,"","Sea Watch","Seaforth Sportfishing","12/6/22","Vermillion Rockfish","Sebastes miniatus","San Diego","LJ Canyon","32°52.4170",32.8736167,"117°17.2010",-117.28668,396,120.7,0,363,0,784,NA,NA,""
"996",1215,28,"","Sea Watch","Seaforth Sportfishing","12/6/22","Vermillion Rockfish","Sebastes miniatus","San Diego","LJ Canyon","32°52.4170",32.8736167,"117°17.2010",-117.28668,396,120.7,0,362,0,777,NA,NA,""
"997",1216,28,"","Sea Watch","Seaforth Sportfishing","12/6/22","Vermillion Rockfish","Sebastes miniatus","San Diego","LJ Canyon","32°52.4170",32.8736167,"117°17.2010",-117.28668,396,120.7,0,330,0,593,NA,NA,""
"998",1217,16,"","Sea Watch","Seaforth Sportfishing","12/6/22","Bocaccio Rockfish","Sebastes paucispinis","San Diego","NW corrner LJ","32°51.4375",32.8572917,"117°18.6821",-117.31137,168,51.2,0,390,0,606,601,621,""
"999",1218,26,"","Sea Watch","Seaforth Sportfishing","12/6/22","Olive Rockfish","sebastes serranoides","San Diego","NW corrner LJ","32°51.4375",32.8572917,"117°19.4886",-117.32481,168,51.2,0,314,0,0,NA,NA,""
"1000",1219,9,"","Sea Watch","Seaforth Sportfishing","12/6/22","Pacific Sanddab","Citharichthys sordidus","San Diego","LJ Canyon","32°52.4170",32.8736167,"117°17.2010",-117.28668,396,120.7,0,167,46,47,43,44,"whole fish"
"1001",1220,9,"","Sea Watch","Seaforth Sportfishing","12/6/22","Pacific Sanddab","Citharichthys sordidus","San Diego","LJ Canyon","32°52.4170",32.8736167,"117°17.2010",-117.28668,396,120.7,0,153,36,35,33,33,"whole fish"
"1002",1221,9,"","Sea Watch","Seaforth Sportfishing","12/6/22","Pacific Sanddab","Citharichthys sordidus","San Diego","LJ Canyon","32°52.4170",32.8736167,"117°17.2010",-117.28668,396,120.7,0,195,82,77,70,72,"whole fish"
"1003",1222,9,"","Sea Watch","Seaforth Sportfishing","12/6/22","Pacific Sanddab","Citharichthys sordidus","San Diego","LJ Canyon","32°52.4170",32.8736167,"117°17.2010",-117.28668,396,120.7,0,196,78,78,71,73,"whole fish"
"1004",1223,9,"","Sea Watch","Seaforth Sportfishing","12/6/22","Pacific Sanddab","Citharichthys sordidus","San Diego","LJ Canyon","32°52.4170",32.8736167,"117°17.2010",-117.28668,396,120.7,0,212,95,101,91,94,"whole fish"
"1005",1224,9,"","Sea Watch","Seaforth Sportfishing","12/6/22","Pacific Sanddab","Citharichthys sordidus","San Diego","LJ Canyon","32°52.4170",32.8736167,"117°17.2010",-117.28668,396,120.7,0,216,117,107,96,100,"whole fish"
"1006",1225,9,"","Sea Watch","Seaforth Sportfishing","12/6/22","Pacific Sanddab","Citharichthys sordidus","San Diego","LJ Canyon","32°52.4170",32.8736167,"117°17.2010",-117.28668,396,120.7,0,230,131,131,116,122,"whole fish"
"1007",1226,9,"","Sea Watch","Seaforth Sportfishing","12/6/22","Pacific Sanddab","Citharichthys sordidus","San Diego","LJ Canyon","32°52.4170",32.8736167,"117°17.2010",-117.28668,396,120.7,0,162,48,42,40,39,"whole fish"
"1008",1227,9,"","Sea Watch","Seaforth Sportfishing","12/6/22","Pacific Sanddab","Citharichthys sordidus","San Diego","LJ Canyon","32°52.4170",32.8736167,"117°17.2010",-117.28668,396,120.7,0,169,53,48,45,45,"whole fish"
"1009",1228,9,"","Sea Watch","Seaforth Sportfishing","12/6/22","Longfin Sanddab","Citharichthys xanthostigma","San Diego","LJ Canyon","32°52.4170",32.8736167,"117°17.2010",-117.28668,396,120.7,0,195,91,0,0,0,"whole fish"
"1010",1229,9,"","Sea Watch","Seaforth Sportfishing","12/6/22","Longfin Sanddab","Citharichthys xanthostigma","San Diego","LJ Canyon","32°52.4170",32.8736167,"117°17.2010",-117.28668,396,120.7,0,155,50,0,0,0,"whole fish"
"1011",1230,9,"","Sea Watch","Seaforth Sportfishing","12/6/22","Longfin Sanddab","Citharichthys xanthostigma","San Diego","LJ Canyon","32°52.4170",32.8736167,"117°17.2010",-117.28668,396,120.7,0,151,45,0,0,0,"whole fish"
"1012",1231,9,"","Sea Watch","Seaforth Sportfishing","12/6/22","Longfin Sanddab","Citharichthys xanthostigma","San Diego","LJ Canyon","32°52.4170",32.8736167,"117°17.2010",-117.28668,396,120.7,0,175,79,0,0,0,"whole fish"
"1013",1232,9,"","Sea Watch","Seaforth Sportfishing","12/6/22","Longfin Sanddab","Citharichthys xanthostigma","San Diego","LJ Canyon","32°52.4170",32.8736167,"117°17.2010",-117.28668,396,120.7,0,129,26,0,0,0,"whole fish"
"1014",1233,9,"","Sea Watch","Seaforth Sportfishing","12/6/22","Longfin Sanddab","Citharichthys xanthostigma","San Diego","LJ Canyon","32°52.4170",32.8736167,"117°17.2010",-117.28668,396,120.7,0,207,112,0,0,0,"whole fish"
"1015",1234,9,"","Sea Watch","Seaforth Sportfishing","12/6/22","Longfin Sanddab","Citharichthys xanthostigma","San Diego","LJ Canyon","32°52.4170",32.8736167,"117°17.2010",-117.28668,396,120.7,0,174,60,0,0,0,"whole fish"
"1016",1235,9,"","Sea Watch","Seaforth Sportfishing","12/6/22","Longfin Sanddab","Citharichthys xanthostigma","San Diego","LJ Canyon","32°52.4170",32.8736167,"117°17.2010",-117.28668,396,120.7,0,180,69,0,0,0,"whole fish"
"1017",1236,9,"","Sea Watch","Seaforth Sportfishing","12/6/22","Longfin Sanddab","Citharichthys xanthostigma","San Diego","LJ Canyon","32°52.4170",32.8736167,"117°17.2010",-117.28668,396,120.7,0,191,90,0,0,0,"whole fish"
"1018",1237,9,"","Sea Watch","Seaforth Sportfishing","12/6/22","Longfin Sanddab","Citharichthys xanthostigma","San Diego","LJ Canyon","32°52.4170",32.8736167,"117°17.2010",-117.28668,396,120.7,0,212,123,0,0,0,"whole fish"
"1019",1238,9,"","Sea Watch","Seaforth Sportfishing","12/6/22","Longfin Sanddab","Citharichthys xanthostigma","San Diego","LJ Canyon","32°52.4170",32.8736167,"117°17.2010",-117.28668,396,120.7,0,162,53,0,0,0,"whole fish"
"1020",1239,9,"","Sea Watch","Seaforth Sportfishing","12/6/22","Longfin Sanddab","Citharichthys xanthostigma","San Diego","LJ Canyon","32°52.4170",32.8736167,"117°17.2010",-117.28668,396,120.7,0,168,62,0,0,0,"whole fish"
"1021",1240,9,"","Sea Watch","Seaforth Sportfishing","12/6/22","Longfin Sanddab","Citharichthys xanthostigma","San Diego","LJ Canyon","32°52.4170",32.8736167,"117°17.2010",-117.28668,396,120.7,0,201,112,0,0,0,"whole fish"
"1022",1241,9,"","Sea Watch","Seaforth Sportfishing","12/6/22","Longfin Sanddab","Citharichthys xanthostigma","San Diego","LJ Canyon","32°52.4170",32.8736167,"117°17.2010",-117.28668,396,120.7,0,180,71,0,0,0,"whole fish"
"1023",1242,9,"","Sea Watch","Seaforth Sportfishing","12/6/22","Longfin Sanddab","Citharichthys xanthostigma","San Diego","LJ Canyon","32°52.4170",32.8736167,"117°17.2010",-117.28668,396,120.7,0,170,61,0,0,0,"whole fish"
"1024",1243,9,"","Sea Watch","Seaforth Sportfishing","12/6/22","Longfin Sanddab","Citharichthys xanthostigma","San Diego","LJ Canyon","32°52.4170",32.8736167,"117°17.2010",-117.28668,396,120.7,0,185,79,0,0,0,"whole fish"
"1025",1244,9,"","Sea Watch","Seaforth Sportfishing","12/6/22","Longfin Sanddab","Citharichthys xanthostigma","San Diego","LJ Canyon","32°52.4170",32.8736167,"117°17.2010",-117.28668,396,120.7,0,163,56,0,0,0,"whole fish"
"1026",1245,9,"","Sea Watch","Seaforth Sportfishing","12/6/22","Longfin Sanddab","Citharichthys xanthostigma","San Diego","LJ Canyon","32°52.4170",32.8736167,"117°17.2010",-117.28668,396,120.7,0,165,52,0,0,0,"whole fish"
"1027",1250,28,"","Victory","Longbeach Sportfishing","12/7/22","Vermillion Rockfish","Sebastes miniatus","Los Angeles","Finger Reef","33°39.5500",33.6591667,"118°17.1271",-118.28545,264,80.5,0,242,210,240,0,0,""
"1028",1252,28,"","Victory","Longbeach Sportfishing","12/7/22","Vermillion Rockfish","Sebastes miniatus","Los Angeles","Finger Reef","33°39.5500",33.6591667,"118°17.1271",-118.28545,264,80.5,0,205,130,147,0,0,""
"1029",1253,28,"","Victory","Longbeach Sportfishing","12/7/22","Vermillion Rockfish","Sebastes miniatus","Los Angeles","Finger Reef","33°39.5500",33.6591667,"118°17.1271",-118.28545,264,80.5,0,213,150,165,0,0,""
"1030",1254,28,"","Victory","Longbeach Sportfishing","12/7/22","Vermillion Rockfish","Sebastes miniatus","Los Angeles","Finger Reef","33°40.0624",33.6677067,"118°16.4462",-118.2741,180,54.9,0,186,100,111,0,0,""
"1031",1255,28,"","Victory","Longbeach Sportfishing","12/7/22","Vermillion Rockfish","Sebastes miniatus","Los Angeles","Finger Reef","33°40.0624",33.6677067,"118°16.4462",-118.2741,180,54.9,0,288,420,398,0,0,""
"1032",1256,28,"","Victory","Longbeach Sportfishing","12/7/22","Vermillion Rockfish","Sebastes miniatus","Los Angeles","Finger Reef","33°40.0624",33.6677067,"118°16.4462",-118.2741,180,54.9,0,420,1190,1200,0,0,""
"1033",1259,28,"","Victory","Longbeach Sportfishing","12/7/22","Vermillion Rockfish","Sebastes miniatus","Los Angeles","Finger Reef","33°40.0293",33.667155,"118°16.3808",-118.27301,198,60.4,0,258,270,289,0,0,""
"1034",1260,28,"","Victory","Longbeach Sportfishing","12/7/22","Vermillion Rockfish","Sebastes miniatus","Los Angeles","Finger Reef","33°40.0293",33.667155,"118°16.3808",-118.27301,198,60.4,0,230,220,206,0,0,""
"1035",1261,28,"","Victory","Longbeach Sportfishing","12/7/22","Vermillion Rockfish","Sebastes miniatus","Los Angeles","Finger Reef","33°40.0293",33.667155,"118°16.3808",-118.27301,198,60.4,0,290,440,406,0,0,""
"1036",1262,28,"","Victory","Longbeach Sportfishing","12/7/22","Vermillion Rockfish","Sebastes miniatus","Los Angeles","Finger Reef","33°40.0293",33.667155,"118°16.3808",-118.27301,198,60.4,0,251,270,267,0,0,""
"1037",1264,28,"","Victory","Longbeach Sportfishing","12/7/22","Vermillion Rockfish","Sebastes miniatus","Los Angeles","Finger Reef","33°40.0293",33.667155,"118°16.3808",-118.27301,198,60.4,0,217,170,174,0,0,""
"1038",1265,28,"","Victory","Longbeach Sportfishing","12/7/22","Vermillion Rockfish","Sebastes miniatus","Los Angeles","Finger Reef","33°40.0293",33.667155,"118°16.3808",-118.27301,198,60.4,0,216,200,172,0,0,""
"1039",1266,28,"","Victory","Longbeach Sportfishing","12/7/22","Vermillion Rockfish","Sebastes miniatus","Los Angeles","Finger Reef","33°40.0293",33.667155,"118°16.3808",-118.27301,198,60.4,0,253,310,273,0,0,""
"1040",1267,28,"","Victory","Longbeach Sportfishing","12/7/22","Vermillion Rockfish","Sebastes miniatus","Los Angeles","Finger Reef","33°40.0293",33.667155,"118°16.3808",-118.27301,198,60.4,0,220,170,181,0,0,""
"1041",1268,28,"","Victory","Longbeach Sportfishing","12/7/22","Vermillion Rockfish","Sebastes miniatus","Los Angeles","Finger Reef","33°40.0293",33.667155,"118°16.3808",-118.27301,198,60.4,0,205,340,147,0,0,""
"1042",1269,28,"","Victory","Longbeach Sportfishing","12/7/22","Vermillion Rockfish","Sebastes miniatus","Los Angeles","Finger Reef","33°40.0293",33.667155,"118°16.3808",-118.27301,198,60.4,0,244,270,245,0,0,""
"1043",1270,28,"","Victory","Longbeach Sportfishing","12/7/22","Vermillion Rockfish","Sebastes miniatus","Los Angeles","Finger Reef","33°40.0293",33.667155,"118°16.3808",-118.27301,198,60.4,0,248,260,257,0,0,""
"1044",1271,28,"","Victory","Longbeach Sportfishing","12/7/22","Vermillion Rockfish","Sebastes miniatus","Los Angeles","Finger Reef","33°40.0293",33.667155,"118°16.3808",-118.27301,198,60.4,0,178,110,98,0,0,""
"1045",1272,28,"","Victory","Longbeach Sportfishing","12/7/22","Vermillion Rockfish","Sebastes miniatus","Los Angeles","Finger Reef","33°40.0293",33.667155,"118°16.3808",-118.27301,198,60.4,0,271,340,333,0,0,""
"1046",1274,28,"","Victory","Longbeach Sportfishing","12/7/22","Vermillion Rockfish","Sebastes miniatus","Los Angeles","Finger Reef","33°40.0293",33.667155,"118°16.3808",-118.27301,198,60.4,0,205,160,147,0,0,""
"1047",1275,28,"","Victory","Longbeach Sportfishing","12/7/22","Vermillion Rockfish","Sebastes miniatus","Los Angeles","Finger Reef","33°40.0293",33.667155,"118°16.3808",-118.27301,198,60.4,0,286,440,390,0,0,""
"1048",1276,4,"","Victory","Longbeach Sportfishing","12/7/22","Copper Rockfish","Sebastes caurinus","Los Angeles","Bull Kelp","33°39.1980",33.6533,"118°13.8354",-118.23059,102,31.1,0,375,1030,968,0,0,""
"1049",1277,30,"","Victory","Longbeach Sportfishing","12/7/22","Gopher Rockfish","Sebastes carnatus","Los Angeles","Bull Kelp","33°39.1980",33.6533,"118°13.8354",-118.23059,102,31.1,0,241,270,227,0,0,""
"1050",1279,30,"","Victory","Longbeach Sportfishing","12/7/22","Gopher Rockfish","Sebastes carnatus","Los Angeles","Bull Kelp","33°39.1980",33.6533,"118°13.8354",-118.23059,102,31.1,0,225,210,185,0,0,""
"1051",1280,30,"","Victory","Longbeach Sportfishing","12/7/22","Gopher Rockfish","Sebastes carnatus","Los Angeles","Bull Kelp","33°38.6026",33.6433767,"118°13.6054",-118.22676,120,36.6,0,225,220,185,0,0,""
"1052",1282,4,"","Victory","Longbeach Sportfishing","12/7/22","Copper Rockfish","Sebastes caurinus","Los Angeles","Bull Kelp","33°38.6026",33.6433767,"118°13.6054",-118.22676,120,36.6,0,243,250,261,0,0,""
"1053",1283,4,"","Victory","Longbeach Sportfishing","12/7/22","Copper Rockfish","Sebastes caurinus","Los Angeles","Bull Kelp","33°38.6026",33.6433767,"118°13.6054",-118.22676,120,36.6,0,257,330,310,0,0,""
"1054",1284,26,"","Victory","Longbeach Sportfishing","12/7/22","Olive Rockfish","sebastes serranoides","Los Angeles","Finger Reef","33°40.0293",33.667155,"118°16.3808",-118.27301,198,60.4,0,273,250,212,0,0,""
"1055",1286,31,"","Sea Star","Oceanside Sea Center","12/8/22","Ocean Whitefish","Caulolatilus princeps","Oceanside","Devil's Rock","33°02.527",33.0421167,"117°21.020",-117.35033,468,142.6,0,352,0,482,0,0,"carcass donated from Sea Star/ Sampler not onboard location appears inaccurate as it is pass the dropoff"
"1056",1287,31,"","Blue Horizon","Oceanside Sea Center","12/9/22","Ocean Whitefish","Caulolatilus princeps","Oceanside","Devil's Rock","33°03.130",33.0521667,"117°20.920",-117.34867,282,86,0,342,0,439,0,0,"1287-1292 carcasses  donated from Blue Horizon/ Sampler not onboard Lat/longs come from a general fishing spot"
"1057",1288,31,"","Blue Horizon","Oceanside Sea Center","12/9/22","Ocean Whitefish","Caulolatilus princeps","Oceanside","Devil's Rock","33°03.130",33.0521667,"117°20.920",-117.34867,282,86,0,268,0,200,0,0,""
"1058",1289,31,"","Blue Horizon","Oceanside Sea Center","12/9/22","Ocean Whitefish","Caulolatilus princeps","Oceanside","Devil's Rock","33°03.130",33.0521667,"117°20.920",-117.34867,282,86,0,340,0,431,0,0,""
"1059",1290,31,"","Blue Horizon","Oceanside Sea Center","12/9/22","Ocean Whitefish","Caulolatilus princeps","Oceanside","Devil's Rock","33°03.130",33.0521667,"117°20.920",-117.34867,282,86,0,336,0,415,0,0,""
"1060",1291,31,"","Blue Horizon","Oceanside Sea Center","12/9/22","Ocean Whitefish","Caulolatilus princeps","Oceanside","Devil's Rock","33°03.130",33.0521667,"117°20.920",-117.34867,282,86,0,364,0,537,0,0,""
"1061",1292,31,"","Blue Horizon","Oceanside Sea Center","12/9/22","Ocean Whitefish","Caulolatilus princeps","Oceanside","Devil's Rock","33°03.130",33.0521667,"117°20.920",-117.34867,282,86,0,342,0,439,0,0,""
"1062",1295,32,"","Aloha Spirit","Channel islands Sportfishing","12/13/22","Vermillion Rockfish","Sebastes miniatus","Ventura/channel islands","Anacapa Is. West end","34°01.2303",34.020505,"119°26.7188",-119.44531,150,45.7,0,437,0,1348,0,0,"Onboard weights not obtained this trip"
"1063",1296,32,"","Aloha Spirit","Channel islands Sportfishing","12/13/22","Vermillion Rockfish","Sebastes miniatus","Ventura/channel islands","Anacapa Is. West end","34°01.2303",34.020505,"119°26.7188",-119.44531,150,45.7,0,475,0,1720,0,0,""
"1064",1297,32,"","Aloha Spirit","Channel islands Sportfishing","12/13/22","Vermillion Rockfish","Sebastes miniatus","Ventura/channel islands","Anacapa Is. West end","34°01.2303",34.020505,"119°26.7188",-119.44531,150,45.7,0,348,0,693,0,0,""
"1065",1298,32,"","Aloha Spirit","Channel islands Sportfishing","12/13/22","Vermillion Rockfish","Sebastes miniatus","Ventura/channel islands","Anacapa Is. West end","34°00.3317",34.0055283,"119°26.2613",-119.43769,132,40.2,0,539,0,2488,0,0,""
"1066",1299,4,"","Aloha Spirit","Channel islands Sportfishing","12/13/22","Copper Rockfish","Sebastes caurinus","Ventura/channel islands","Anacapa Is. West end","34°01.2303",34.020505,"119°26.7188",-119.44531,150,45.7,0,350,0,786,0,0,""
"1067",1300,4,"","Aloha Spirit","Channel islands Sportfishing","12/13/22","Copper Rockfish","Sebastes caurinus","Ventura/channel islands","Anacapa Is. West end","34°01.2303",34.020505,"119°26.7188",-119.44531,150,45.7,0,342,0,733,0,0,""
"1068",1301,4,"","Aloha Spirit","Channel islands Sportfishing","12/13/22","Copper Rockfish","Sebastes caurinus","Ventura/channel islands","Anacapa Is. West end","34°01.2303",34.020505,"119°26.7188",-119.44531,150,45.7,0,363,0,878,0,0,""
"1069",1302,4,"","Aloha Spirit","Channel islands Sportfishing","12/13/22","Copper Rockfish","Sebastes caurinus","Ventura/channel islands","Anacapa Is. West end","34°01.2303",34.020505,"119°26.7188",-119.44531,150,45.7,0,342,0,733,0,0,""
"1070",1303,18,"","Aloha Spirit","Channel islands Sportfishing","12/13/22","California Scorpianfish","Scorpaena guttata","Ventura/channel islands","Anacapa Is. West end","34°01.2303",34.020505,"119°26.7188",-119.44531,150,45.7,0,339,0,NA,811,792,""
"1071",1304,18,"","Aloha Spirit","Channel islands Sportfishing","12/13/22","California Scorpianfish","Scorpaena guttata","Ventura/channel islands","Anacapa Is. West end","34°01.2303",34.020505,"119°26.7188",-119.44531,150,45.7,0,335,0,NA,783,764,""
"1072",1305,18,"","Aloha Spirit","Channel islands Sportfishing","12/13/22","California Scorpianfish","Scorpaena guttata","Ventura/channel islands","Santa Cruz Is.","33°57.9225",33.965375,"119°34.8913",-119.58152,288,87.8,0,316,0,NA,657,641,""
"1073",1306,18,"","Aloha Spirit","Channel islands Sportfishing","12/13/22","California Scorpianfish","Scorpaena guttata","Ventura/channel islands","Anacapa Is. West end","34°00.3317",34.0055283,"119°26.2613",-119.43769,132,40.2,0,303,0,NA,579,565,""
"1074",1307,18,"","Aloha Spirit","Channel islands Sportfishing","12/13/22","California Scorpianfish","Scorpaena guttata","Ventura/channel islands","Anacapa Is. West end","34°00.3317",34.0055283,"119°26.2613",-119.43769,132,40.2,0,344,0,NA,848,827,""
"1075",1308,18,"","Aloha Spirit","Channel islands Sportfishing","12/13/22","California Scorpianfish","Scorpaena guttata","Ventura/channel islands","Santa Cruz Is.","33°57.9225",33.965375,"119°34.8913",-119.58152,288,87.8,0,344,0,NA,848,827,""
"1076",1309,18,"","Aloha Spirit","Channel islands Sportfishing","12/13/22","California Scorpianfish","Scorpaena guttata","Ventura/channel islands","Anacapa Is. leeward","34°01.2303",34.020505,"119°26.7188",-119.44531,150,45.7,0,330,0,NA,748,730,""
"1077",1310,18,"","Aloha Spirit","Channel islands Sportfishing","12/13/22","California Scorpianfish","Scorpaena guttata","Ventura/channel islands","Anacapa Is. leeward","33°59.4009",33.990015,"119°25.2804",-119.42134,240,73.2,0,316,0,NA,657,641,""
"1078",1311,9,"","Aloha Spirit","Channel islands Sportfishing","12/13/22","Speckled Sanddab","Citharichthys stigmaeus","Ventura/channel islands","Santa Cruz Is.","33°57.9225",33.965375,"119°34.8913",-119.58152,288,87.8,0,187,0,NA,NA,NA,"Whole Fish"
